paper_id	conf_id
104141231	1195049314
1165823106	1195049314
123037820	1195049314
1239974197	1195049314
127599790	1195049314
129479801	1195049314
134934531	1195049314
13880341	1195049314
1483971465	1195049314
1489049736	1195049314
1489768987	1195049314
150511270	1195049314
1507889146	1195049314
1509314188	1195049314
1516704311	1195049314
1526508319	1195049314
1531620596	1195049314
1532369227	1195049314
1532431353	1195049314
154125449	1195049314
1546946424	1195049314
155043168	1195049314
1573845841	1195049314
1577401872	1195049314
158911963	1195049314
1595891490	1195049314
160108313	1195049314
1606600450	1195049314
1643739914	1195049314
1674092947	1195049314
169862718	1195049314
16995082	1195049314
1710653724	1195049314
1741207179	1195049314
1750583979	1195049314
1771814092	1195049314
1795341186	1195049314
1797935452	1195049314
1818399949	1195049314
1820635546	1195049314
1822534520	1195049314
1851557440	1195049314
190140147	1195049314
1924480381	1195049314
1929054994	1195049314
1932433406	1195049314
1933269230	1195049314
1949232578	1195049314
1963796315	1195049314
1963868955	1195049314
1963885459	1195049314
1963947067	1195049314
1964102455	1195049314
1964108021	1195049314
1964142081	1195049314
1964487074	1195049314
1964492603	1195049314
1964558458	1195049314
1964641564	1195049314
1964831508	1195049314
1964889320	1195049314
1964943134	1195049314
1965115311	1195049314
1965374734	1195049314
1965389729	1195049314
1965450400	1195049314
1965484706	1195049314
1965561489	1195049314
1965779990	1195049314
1965904009	1195049314
1966081597	1195049314
1966103652	1195049314
1966104470	1195049314
1966208549	1195049314
1966417345	1195049314
1966435515	1195049314
1966852018	1195049314
1967028800	1195049314
1967042038	1195049314
1967164904	1195049314
1967265071	1195049314
1967483856	1195049314
1967522049	1195049314
1967776900	1195049314
1968064228	1195049314
1968273235	1195049314
1968309743	1195049314
1968423587	1195049314
1968506297	1195049314
1968513469	1195049314
1968551343	1195049314
1968755386	1195049314
1968794558	1195049314
1968809565	1195049314
1969052573	1195049314
1969088462	1195049314
1969277770	1195049314
1969287811	1195049314
1969433651	1195049314
1969439151	1195049314
1969688826	1195049314
1969830854	1195049314
1969862674	1195049314
1969903632	1195049314
1970002980	1195049314
1970022914	1195049314
1970110819	1195049314
1970261132	1195049314
1970439492	1195049314
1970502174	1195049314
1970566030	1195049314
1970599816	1195049314
1970768240	1195049314
1970924458	1195049314
1970989086	1195049314
1971100852	1195049314
1971198197	1195049314
1971348553	1195049314
1971382282	1195049314
1971553215	1195049314
1971578604	1195049314
1971842265	1195049314
1971894322	1195049314
1972086184	1195049314
1972142468	1195049314
1972215950	1195049314
1972229318	1195049314
1972666063	1195049314
1972697014	1195049314
1972868357	1195049314
1972874214	1195049314
1972924609	1195049314
1972929146	1195049314
1973085417	1195049314
1973130006	1195049314
1973263916	1195049314
1973287123	1195049314
1973304785	1195049314
1973447178	1195049314
1973491470	1195049314
1973551833	1195049314
1973905217	1195049314
1974076088	1195049314
1974172447	1195049314
1974356113	1195049314
1974365149	1195049314
1974756000	1195049314
1974881102	1195049314
1974969414	1195049314
1975094859	1195049314
1975257416	1195049314
1975310639	1195049314
1975573541	1195049314
1975703212	1195049314
1975764828	1195049314
1975782063	1195049314
1975912940	1195049314
1976047113	1195049314
1976069032	1195049314
1976250043	1195049314
1976281637	1195049314
1976288485	1195049314
1976415944	1195049314
1976426554	1195049314
1976481168	1195049314
1976490692	1195049314
1976557352	1195049314
1976714590	1195049314
1976822601	1195049314
1976890371	1195049314
1976991136	1195049314
1977002531	1195049314
1977025605	1195049314
1977128447	1195049314
1977162763	1195049314
1977269531	1195049314
1977365870	1195049314
1977381223	1195049314
1977450543	1195049314
1977665993	1195049314
1977678635	1195049314
1977963381	1195049314
1978011634	1195049314
1978105543	1195049314
1978210790	1195049314
1978271023	1195049314
1978300749	1195049314
1978409809	1195049314
1978439400	1195049314
1978455057	1195049314
1978483322	1195049314
1978642329	1195049314
1978657678	1195049314
1978679019	1195049314
1978752833	1195049314
1979048291	1195049314
1979084209	1195049314
1979250319	1195049314
1979296086	1195049314
1979360141	1195049314
1979504158	1195049314
1979588704	1195049314
1979725670	1195049314
1979844419	1195049314
1979859769	1195049314
1979893998	1195049314
1979973343	1195049314
1980084718	1195049314
1980220008	1195049314
1980368190	1195049314
1980369938	1195049314
1980417520	1195049314
1980439768	1195049314
1980580900	1195049314
1980661899	1195049314
1980697529	1195049314
1980749785	1195049314
1980869685	1195049314
1980906023	1195049314
1980926885	1195049314
1980928476	1195049314
1980938766	1195049314
1980988244	1195049314
1980999716	1195049314
1981085827	1195049314
1981092082	1195049314
1981094604	1195049314
1981216789	1195049314
1981216790	1195049314
1981516404	1195049314
1981519260	1195049314
1982012743	1195049314
1982021878	1195049314
1982022936	1195049314
1982024678	1195049314
1982039815	1195049314
1982052445	1195049314
1982077903	1195049314
1982157516	1195049314
1982322566	1195049314
1982369835	1195049314
1982371897	1195049314
1982401924	1195049314
1982420091	1195049314
1982559457	1195049314
1982652748	1195049314
1982759407	1195049314
1982893183	1195049314
1983005620	1195049314
1983011933	1195049314
1983042613	1195049314
1983384012	1195049314
1983428953	1195049314
1983526537	1195049314
1983597953	1195049314
1983634412	1195049314
1983660339	1195049314
1983688148	1195049314
1983701812	1195049314
1983737815	1195049314
1983760068	1195049314
1983786333	1195049314
1983818780	1195049314
1983834047	1195049314
1983839422	1195049314
1983891247	1195049314
1983903351	1195049314
1983908694	1195049314
1983965875	1195049314
1984046454	1195049314
1984238806	1195049314
1984427702	1195049314
1984471558	1195049314
1984823826	1195049314
1984870176	1195049314
1984926644	1195049314
1985095406	1195049314
1985222502	1195049314
1985317551	1195049314
1985441483	1195049314
1985447293	1195049314
1985698671	1195049314
1985845900	1195049314
1985921832	1195049314
1985951356	1195049314
1985959794	1195049314
1985980596	1195049314
1985982126	1195049314
1986006959	1195049314
1986138584	1195049314
1986355004	1195049314
1986477064	1195049314
1986555953	1195049314
1986646134	1195049314
1986675337	1195049314
1986677223	1195049314
1986716990	1195049314
1986725790	1195049314
1986807205	1195049314
1986814607	1195049314
1986914260	1195049314
1986951611	1195049314
1986984530	1195049314
1987009566	1195049314
1987034343	1195049314
1987052816	1195049314
1987076037	1195049314
1987146106	1195049314
1987164148	1195049314
1987208370	1195049314
1987329104	1195049314
1987421874	1195049314
1987583764	1195049314
1987876819	1195049314
1987894869	1195049314
1987957842	1195049314
1987983884	1195049314
1988080746	1195049314
1988159387	1195049314
1988183984	1195049314
1988191621	1195049314
1988286798	1195049314
1988301248	1195049314
1988455256	1195049314
1988565388	1195049314
1988788350	1195049314
1988816896	1195049314
1988830510	1195049314
1988973223	1195049314
1988981622	1195049314
1988987301	1195049314
1989044400	1195049314
1989304522	1195049314
1989340744	1195049314
1989389151	1195049314
1989402761	1195049314
1989408235	1195049314
1989723563	1195049314
1990118459	1195049314
1990141151	1195049314
1990154887	1195049314
1990441979	1195049314
1990522214	1195049314
1990691752	1195049314
1990702075	1195049314
1990716158	1195049314
1990726024	1195049314
1990786726	1195049314
1990831689	1195049314
1990893254	1195049314
1991043863	1195049314
1991083901	1195049314
1991151965	1195049314
1991158085	1195049314
1991257931	1195049314
1991351467	1195049314
1991378280	1195049314
1991462227	1195049314
1991479515	1195049314
1991548758	1195049314
1991606755	1195049314
1991652169	1195049314
1991756463	1195049314
1991765185	1195049314
1991981914	1195049314
1992063975	1195049314
1992070946	1195049314
1992167748	1195049314
1992284849	1195049314
1992297801	1195049314
1992751369	1195049314
1992884364	1195049314
1992972722	1195049314
1993088274	1195049314
1993142747	1195049314
1993157321	1195049314
1993326906	1195049314
1993404130	1195049314
1993404314	1195049314
1993552253	1195049314
1993621687	1195049314
1993731683	1195049314
1993737014	1195049314
1993896529	1195049314
1993916866	1195049314
1993934915	1195049314
1994040281	1195049314
1994265910	1195049314
1994322930	1195049314
1994501261	1195049314
1994626732	1195049314
1994718521	1195049314
1994818145	1195049314
1995423992	1195049314
1995430643	1195049314
1995436521	1195049314
1995667766	1195049314
1995943332	1195049314
1996031547	1195049314
1996111745	1195049314
1996139460	1195049314
1996205214	1195049314
1996233601	1195049314
1996298400	1195049314
1996383616	1195049314
1996434443	1195049314
1996459090	1195049314
1996507914	1195049314
1996639218	1195049314
1996768886	1195049314
1996803323	1195049314
1996958808	1195049314
1997185549	1195049314
1997504572	1195049314
1997520846	1195049314
1997762928	1195049314
1997774614	1195049314
1997879853	1195049314
1997922094	1195049314
1998002546	1195049314
1998235746	1195049314
1998240843	1195049314
1998330897	1195049314
1998392927	1195049314
1998474162	1195049314
1998550411	1195049314
1998558809	1195049314
1998612467	1195049314
1998687459	1195049314
1998695412	1195049314
1998797660	1195049314
1998828160	1195049314
1999096178	1195049314
1999098255	1195049314
1999198315	1195049314
1999264801	1195049314
1999393098	1195049314
1999505778	1195049314
1999606461	1195049314
1999827585	1195049314
1999839388	1195049314
1999896809	1195049314
1999940612	1195049314
2000065210	1195049314
2000099824	1195049314
2000174542	1195049314
2000184551	1195049314
2000254174	1195049314
2000471690	1195049314
2000499889	1195049314
2000513793	1195049314
2000599244	1195049314
2000680432	1195049314
2000696692	1195049314
2001083513	1195049314
2001117232	1195049314
2001295625	1195049314
2001407834	1195049314
2001547535	1195049314
2001604234	1195049314
2001686210	1195049314
2001721993	1195049314
2001799384	1195049314
2002004227	1195049314
2002082198	1195049314
2002150041	1195049314
2002310358	1195049314
2002318676	1195049314
2002357486	1195049314
2002368823	1195049314
2002480507	1195049314
2002519561	1195049314
2002532532	1195049314
2002602161	1195049314
2002686134	1195049314
2002752983	1195049314
2002833612	1195049314
2002982773	1195049314
2003027874	1195049314
2003084613	1195049314
2003166570	1195049314
2003205661	1195049314
2003248658	1195049314
2003278454	1195049314
2003439314	1195049314
2003526736	1195049314
2003540791	1195049314
2003604518	1195049314
2003614598	1195049314
2003998011	1195049314
2004044491	1195049314
2004120230	1195049314
2004152072	1195049314
2004184082	1195049314
2004200997	1195049314
2004316533	1195049314
2004361246	1195049314
2004442325	1195049314
2004572042	1195049314
2004656174	1195049314
2004657103	1195049314
2004786236	1195049314
2004859406	1195049314
2004860851	1195049314
2004929580	1195049314
2004942240	1195049314
2004985500	1195049314
2005026370	1195049314
2005097215	1195049314
2005312694	1195049314
2005502696	1195049314
2005536909	1195049314
2005689879	1195049314
2005840156	1195049314
2005846760	1195049314
2005875092	1195049314
2006003280	1195049314
2006104344	1195049314
2006140254	1195049314
2006204969	1195049314
2006214577	1195049314
2006302291	1195049314
2006302381	1195049314
2006328814	1195049314
2006404730	1195049314
2006451205	1195049314
2006526152	1195049314
2006636777	1195049314
2006695086	1195049314
2006759927	1195049314
2006899381	1195049314
2006913736	1195049314
2006991798	1195049314
2007018772	1195049314
2007027431	1195049314
2007046992	1195049314
2007175036	1195049314
2007379715	1195049314
2007406573	1195049314
2007473529	1195049314
2007618925	1195049314
2007636657	1195049314
2007781964	1195049314
2008132419	1195049314
2008222356	1195049314
2008336726	1195049314
2008340198	1195049314
2008374540	1195049314
2008551947	1195049314
2008652612	1195049314
2008832564	1195049314
2008868103	1195049314
2008921079	1195049314
2008966835	1195049314
2009015969	1195049314
2009078344	1195049314
2009234183	1195049314
2009260987	1195049314
2009426631	1195049314
2009591084	1195049314
2009603815	1195049314
2009641845	1195049314
2009654672	1195049314
2009681737	1195049314
2009685682	1195049314
2009686152	1195049314
2009706443	1195049314
2009714332	1195049314
2009794450	1195049314
2009854288	1195049314
2009912207	1195049314
2009986579	1195049314
2010074935	1195049314
2010248352	1195049314
2010356542	1195049314
2010383909	1195049314
2010405649	1195049314
2010456733	1195049314
2010518929	1195049314
2010547482	1195049314
2010667392	1195049314
2010758924	1195049314
2010811383	1195049314
2010851158	1195049314
2010996101	1195049314
2011116399	1195049314
2011262536	1195049314
2011268096	1195049314
2011346954	1195049314
2011436916	1195049314
2011983247	1195049314
2012109234	1195049314
2012116935	1195049314
2012139820	1195049314
2012150241	1195049314
2012285009	1195049314
2012292033	1195049314
2012370087	1195049314
2012417801	1195049314
2012428454	1195049314
2012942219	1195049314
2012961939	1195049314
2012988259	1195049314
2013058348	1195049314
2013112148	1195049314
2013231364	1195049314
2013331186	1195049314
2013392359	1195049314
2013398396	1195049314
2013419083	1195049314
2013445160	1195049314
2013475170	1195049314
2013476151	1195049314
2013670147	1195049314
2013765575	1195049314
2013860076	1195049314
2013861431	1195049314
2013924226	1195049314
2014055346	1195049314
2014262988	1195049314
2014347054	1195049314
2014383590	1195049314
2014558100	1195049314
2014615561	1195049314
2014855614	1195049314
2014948388	1195049314
2015206200	1195049314
2015275307	1195049314
2015369568	1195049314
2015383517	1195049314
2015539748	1195049314
2015581928	1195049314
2015714138	1195049314
2016024833	1195049314
2016062763	1195049314
2016073784	1195049314
2016110579	1195049314
2016215153	1195049314
2016256463	1195049314
2016287802	1195049314
2016301566	1195049314
2016380630	1195049314
2016531404	1195049314
2016621590	1195049314
2016827679	1195049314
2016868797	1195049314
2016904807	1195049314
2016979009	1195049314
2017493921	1195049314
2017540349	1195049314
2017690321	1195049314
2017748193	1195049314
2017802096	1195049314
2018005005	1195049314
2018009362	1195049314
2018013541	1195049314
2018082850	1195049314
2018177484	1195049314
2018241472	1195049314
2018412646	1195049314
2018589145	1195049314
2018590995	1195049314
2018627356	1195049314
2018643010	1195049314
2018643044	1195049314
2019069807	1195049314
2019280873	1195049314
2019502441	1195049314
2019801597	1195049314
2019891366	1195049314
2019899020	1195049314
2019909604	1195049314
2019992543	1195049314
2020008744	1195049314
2020133276	1195049314
2020253698	1195049314
2020284587	1195049314
2020345667	1195049314
2020471554	1195049314
2020487673	1195049314
2020516462	1195049314
2020605585	1195049314
2020626617	1195049314
2020830319	1195049314
2020836821	1195049314
2020856277	1195049314
2021039654	1195049314
2021090446	1195049314
2021370805	1195049314
2021475164	1195049314
2021487902	1195049314
2021491737	1195049314
2021493990	1195049314
2021520819	1195049314
2021550397	1195049314
2021584040	1195049314
2021700633	1195049314
2021759878	1195049314
2021831768	1195049314
2021843308	1195049314
2021856465	1195049314
2022075780	1195049314
2022151796	1195049314
2022230978	1195049314
2022266816	1195049314
2022597823	1195049314
2022611265	1195049314
2022648335	1195049314
2022957055	1195049314
2022997078	1195049314
2023085490	1195049314
2023088463	1195049314
2023247653	1195049314
2023258830	1195049314
2023275508	1195049314
2023330129	1195049314
2023393981	1195049314
2023406890	1195049314
2023486517	1195049314
2023634179	1195049314
2023645166	1195049314
2023794141	1195049314
2023874001	1195049314
2023966303	1195049314
2024020010	1195049314
2024201544	1195049314
2024462657	1195049314
2024503470	1195049314
2024545195	1195049314
2024569042	1195049314
2024606332	1195049314
2024653264	1195049314
2024661959	1195049314
2024736399	1195049314
2024825787	1195049314
2025118042	1195049314
2025237127	1195049314
2025251681	1195049314
2025381393	1195049314
2025388029	1195049314
2025441910	1195049314
2025467204	1195049314
2025529745	1195049314
2025547449	1195049314
2025719236	1195049314
2025745524	1195049314
2025789831	1195049314
2025833698	1195049314
2025840875	1195049314
2025924623	1195049314
2026023693	1195049314
2026146011	1195049314
2026155058	1195049314
2026290661	1195049314
2026339300	1195049314
2026378728	1195049314
2026601279	1195049314
2026604770	1195049314
2026647842	1195049314
2026754300	1195049314
2026770697	1195049314
2026897296	1195049314
2027258588	1195049314
2027260883	1195049314
2027261940	1195049314
2027386520	1195049314
2027400672	1195049314
2027636661	1195049314
2027673271	1195049314
2027743385	1195049314
2027859517	1195049314
2028036481	1195049314
2028107151	1195049314
2028116556	1195049314
2028264174	1195049314
2028270840	1195049314
2028405130	1195049314
2028510798	1195049314
2028600972	1195049314
2028707073	1195049314
2028855224	1195049314
2028945165	1195049314
2029058589	1195049314
2029253040	1195049314
2029449175	1195049314
2029536366	1195049314
2029544898	1195049314
2029635371	1195049314
2029697730	1195049314
2029727236	1195049314
2029747351	1195049314
2029817768	1195049314
2029831384	1195049314
2029854943	1195049314
2029922551	1195049314
2029927061	1195049314
2030015411	1195049314
2030174748	1195049314
2030197325	1195049314
2030209391	1195049314
2030253486	1195049314
2030275641	1195049314
2030306398	1195049314
2030389476	1195049314
2030445730	1195049314
2030456950	1195049314
2030515670	1195049314
2030567247	1195049314
2030600195	1195049314
2030670633	1195049314
2030709843	1195049314
2030717901	1195049314
2030722590	1195049314
2030753928	1195049314
2031332900	1195049314
2031579732	1195049314
2031707532	1195049314
2031730643	1195049314
2031814589	1195049314
2031887620	1195049314
2031913976	1195049314
2031923933	1195049314
2032014564	1195049314
2032107533	1195049314
2032114475	1195049314
2032196771	1195049314
2032366557	1195049314
2032369491	1195049314
2032473705	1195049314
2032478298	1195049314
2032503794	1195049314
2032580974	1195049314
2032695641	1195049314
2032772443	1195049314
2032819474	1195049314
2032843080	1195049314
2032844189	1195049314
2033015615	1195049314
2033026902	1195049314
2033098412	1195049314
2033102914	1195049314
2033141621	1195049314
2033157333	1195049314
2033165038	1195049314
2033224063	1195049314
2033327589	1195049314
2033423381	1195049314
2033474395	1195049314
2033523551	1195049314
2033529282	1195049314
2033543523	1195049314
203361130	1195049314
2034070579	1195049314
2034078512	1195049314
2034079881	1195049314
2034099084	1195049314
2034285448	1195049314
2034351017	1195049314
2034399621	1195049314
2034442239	1195049314
2034611337	1195049314
2034611986	1195049314
2034636319	1195049314
2034773766	1195049314
2034781998	1195049314
2034888853	1195049314
2034921760	1195049314
2034924254	1195049314
2035164862	1195049314
2035248116	1195049314
2035431133	1195049314
2035586988	1195049314
2035762444	1195049314
2035846131	1195049314
2035874553	1195049314
2035904830	1195049314
2035949124	1195049314
2035991394	1195049314
2036138118	1195049314
2036592671	1195049314
2036646268	1195049314
2036647808	1195049314
2036743723	1195049314
2036925928	1195049314
2037130528	1195049314
2037218459	1195049314
2037297037	1195049314
2037351647	1195049314
2037384983	1195049314
2037410721	1195049314
2037584589	1195049314
2037715679	1195049314
2037775902	1195049314
2037812148	1195049314
2037916361	1195049314
2037954198	1195049314
2038214251	1195049314
2038231776	1195049314
2038289894	1195049314
2038399323	1195049314
2038463256	1195049314
2038466413	1195049314
2038483591	1195049314
2038484665	1195049314
2038533393	1195049314
2038747510	1195049314
2038780210	1195049314
2038907063	1195049314
2038946595	1195049314
2039011351	1195049314
2039042410	1195049314
2039134362	1195049314
2039156143	1195049314
2039225632	1195049314
2039335647	1195049314
2039341701	1195049314
2039418486	1195049314
2039451094	1195049314
2039511893	1195049314
2039519155	1195049314
2039535652	1195049314
2039569712	1195049314
2039688578	1195049314
2039932622	1195049314
2040155823	1195049314
2040215936	1195049314
2040544764	1195049314
2040959097	1195049314
2040964805	1195049314
2041003138	1195049314
2041063178	1195049314
2041119948	1195049314
2041153019	1195049314
2041268336	1195049314
2041322477	1195049314
2041406299	1195049314
2041593403	1195049314
2041793205	1195049314
2041830314	1195049314
2041868141	1195049314
2041934706	1195049314
2041961055	1195049314
2042007108	1195049314
2042221452	1195049314
2042304183	1195049314
2042507652	1195049314
2042533665	1195049314
2042592024	1195049314
2042631091	1195049314
2042763434	1195049314
2042937378	1195049314
2042972102	1195049314
2042976082	1195049314
2043040431	1195049314
2043123402	1195049314
2043173127	1195049314
2043297748	1195049314
2043369601	1195049314
2043452331	1195049314
2043563029	1195049314
2043610135	1195049314
2043663750	1195049314
2043671599	1195049314
2043931920	1195049314
2043985002	1195049314
2044007092	1195049314
2044142293	1195049314
2044410217	1195049314
2044502886	1195049314
2044536393	1195049314
2044709861	1195049314
2044734316	1195049314
2044895035	1195049314
2045020824	1195049314
2045035945	1195049314
2045053331	1195049314
2045062362	1195049314
2045105942	1195049314
2045308872	1195049314
2045384056	1195049314
2045403175	1195049314
2045500807	1195049314
2045522293	1195049314
2045705790	1195049314
2045856702	1195049314
2045861306	1195049314
2045943753	1195049314
2046057772	1195049314
2046472435	1195049314
2046775346	1195049314
2046788055	1195049314
2046880214	1195049314
2046905440	1195049314
2046921744	1195049314
2046967429	1195049314
2046984974	1195049314
2047004846	1195049314
2047027925	1195049314
2047063517	1195049314
2047243819	1195049314
2047339118	1195049314
2047563237	1195049314
2047776187	1195049314
2047793536	1195049314
2047849570	1195049314
2047897802	1195049314
2047908882	1195049314
2048009484	1195049314
2048045278	1195049314
2048089261	1195049314
2048367809	1195049314
2048369645	1195049314
2048422007	1195049314
2048481260	1195049314
2048500554	1195049314
2048522354	1195049314
2048655523	1195049314
2048764530	1195049314
2048820709	1195049314
2048822325	1195049314
2048850928	1195049314
2048909496	1195049314
2049009705	1195049314
2049153903	1195049314
2049214556	1195049314
2049230418	1195049314
2049239632	1195049314
2049262957	1195049314
2049284077	1195049314
2049361553	1195049314
2049397729	1195049314
2049433633	1195049314
2049774111	1195049314
2049795090	1195049314
2049880512	1195049314
2049963752	1195049314
2050179696	1195049314
2050237388	1195049314
2050361346	1195049314
2050380947	1195049314
2050391252	1195049314
2050491563	1195049314
2050515950	1195049314
2050666260	1195049314
2050719486	1195049314
2050860370	1195049314
2050969782	1195049314
2051000932	1195049314
2051028860	1195049314
2051084800	1195049314
2051328634	1195049314
2051356198	1195049314
2051392755	1195049314
2051421869	1195049314
2051484905	1195049314
2051566254	1195049314
2051657994	1195049314
2051814075	1195049314
2051851326	1195049314
2051965874	1195049314
2052097906	1195049314
2052111838	1195049314
2052134729	1195049314
2052292745	1195049314
2052384053	1195049314
2052395215	1195049314
2052534245	1195049314
2052538330	1195049314
205257710	1195049314
2052676284	1195049314
2052742498	1195049314
2053278592	1195049314
2053352678	1195049314
2053371265	1195049314
2053549457	1195049314
2053665567	1195049314
2053702601	1195049314
2053732991	1195049314
2053743985	1195049314
2053768122	1195049314
2053772878	1195049314
2053793857	1195049314
2053953158	1195049314
2054001251	1195049314
2054149722	1195049314
2054157624	1195049314
2054164280	1195049314
2054287974	1195049314
2054463804	1195049314
2054628911	1195049314
2054639944	1195049314
2054841311	1195049314
2054874622	1195049314
2054886030	1195049314
2054890306	1195049314
2054905779	1195049314
2054932540	1195049314
2054953618	1195049314
2054957928	1195049314
2054981998	1195049314
2055058286	1195049314
2055221909	1195049314
2055282121	1195049314
2055361547	1195049314
2055592820	1195049314
2055860749	1195049314
2055897467	1195049314
2055970745	1195049314
2056111993	1195049314
2056121478	1195049314
2056284671	1195049314
2056441684	1195049314
2056472456	1195049314
2056546767	1195049314
2056593856	1195049314
2056621985	1195049314
2056759733	1195049314
2056821346	1195049314
2056834042	1195049314
2056959342	1195049314
2057102138	1195049314
2057341625	1195049314
2057366964	1195049314
2057400909	1195049314
2057541347	1195049314
2057919409	1195049314
2057980037	1195049314
2058028204	1195049314
2058047219	1195049314
2058049109	1195049314
2058063325	1195049314
2058435080	1195049314
2058472657	1195049314
2058511334	1195049314
2058744412	1195049314
2058793301	1195049314
2058847194	1195049314
2058892825	1195049314
2058905599	1195049314
2058914295	1195049314
2058964540	1195049314
2059003677	1195049314
2059084114	1195049314
2059314918	1195049314
2059432062	1195049314
2059432328	1195049314
2059497056	1195049314
2059574400	1195049314
2059641808	1195049314
2059668724	1195049314
2059677423	1195049314
2059771511	1195049314
2059803417	1195049314
2059807746	1195049314
2059852164	1195049314
2059898120	1195049314
2059951340	1195049314
2060013838	1195049314
2060066557	1195049314
2060123462	1195049314
2060127395	1195049314
2060207490	1195049314
2060214966	1195049314
2060263800	1195049314
2060335983	1195049314
2060476262	1195049314
2060756820	1195049314
2060906881	1195049314
2060924378	1195049314
2060973215	1195049314
2061012244	1195049314
2061174875	1195049314
2061511116	1195049314
2061610011	1195049314
2061912063	1195049314
2062050646	1195049314
2062077124	1195049314
2062172948	1195049314
2062190798	1195049314
2062214394	1195049314
2062316448	1195049314
2062349068	1195049314
2062353626	1195049314
2062365684	1195049314
2062513582	1195049314
2062600914	1195049314
2062620634	1195049314
2062670125	1195049314
2062765411	1195049314
2062779782	1195049314
2062883440	1195049314
2062890819	1195049314
2062902833	1195049314
2062903461	1195049314
2062913809	1195049314
2063091308	1195049314
2063164319	1195049314
2063185719	1195049314
2063232161	1195049314
2063233620	1195049314
2063348869	1195049314
2063545332	1195049314
2063699886	1195049314
2063831431	1195049314
2063881059	1195049314
2063888867	1195049314
2063991286	1195049314
2064054441	1195049314
2064267214	1195049314
2064294534	1195049314
2064414279	1195049314
2064518874	1195049314
2064581877	1195049314
2064654621	1195049314
2064700557	1195049314
2064780509	1195049314
2064974903	1195049314
2065067510	1195049314
2065081310	1195049314
2065100127	1195049314
2065164981	1195049314
2065266118	1195049314
2065280142	1195049314
2065386845	1195049314
2065439984	1195049314
2065484769	1195049314
2065575115	1195049314
